id,form,type,translation_lexeme,analysis,translation
3927.1,ASa,stem,Food,MW.ASa.27354,O lord[√पा शतृ] of Food[RV][=Rudra; Sri Rudram:andhasaspati]
3927.1,pAn,word,lord,DHATU.pA. KRT.Satf Voc.M.S,O lord[√पा शतृ] of Food[RV][=Rudra; Sri Rudram:andhasaspati]
3930.1,rava,stem,roaring,MW.rava.175305,Roarer's[√रु] mark[R]
3930.1,aNkam,word,mark,MW.aNka.1409 Acc.M.S,Roarer's[√रु] mark[R]
3934.1,saha,word,bearer,MW.saha.239970 Voc.M.S,O bearer[√सह् अच्]
3934.1,ca,word,also,MW.ca.70283.1 Voc.M.S,O bearer[√सह् अच्]
3935.1,cacCa,word,cut,DHATU.Co. TIN.liw.2.P,"May you all cut[√छो लिट् 2p; the horse's ribs RV 10.162.18; or Maruts cut mountains RV 5.52.9] [possibly potter's marks, not writing]"
3978.1,Canna,word,hidden,MW.Canna.75516 Voc.M.S,O hidden one[MBh]
3979.1,rARI,word,roarer,DHATU.raRa~. KRT.GaY TAD.ini Nom.M.S,The roarer[√रण् घञ् इनि]
3984.1,mAhan,word,measurer,DHATU.mAhf~^. KRT.Satf Voc.M.S,O measurer[√माह् शतृ]
3985.1,Anama,stem,bending,MW.Anama.24464,O resounding[मञ्ज्] Subduer[RV]
3985.1,AmaYjana,word,resounding,DHATU.A-maYja~. KRT.lyuw Voc.M.S,O resounding[मञ्ज्] Subduer[RV]
3987.1,udram,word,water,MW.udra.33490 Acc.M.S,O water[RV; SR: vaiśanta]
3991.1,ASa,stem,food,MW.ASa.27354,O who sends down[RV 10.59.9] food[RV][SR: andhasaspati]
3991.1,avacara,word,sending down,MW.avacara.17214 Voc.M.S,O who sends down[RV 10.59.9] food[RV][SR: andhasaspati]
3992.1,anarvAya,word,unstoppable,MW.anarva.5239 Dat.M.S,For the undecaying one[RV dms][SR:ahantya]
3993.1,harAt,word,śiva,MW.hara.260675 Abl.M.S,O beauty[Megh] emanating from Shiva[MBh]
3993.1,CAya,word,beauty,MW.CAya.75838 Voc.M.S,O beauty[Megh] emanating from Shiva[MBh]
3995.1,Sata,stem,hundred,MW.Sata.211813,"O Destroyer[Mn] of a hundred[RV] (Indra), O beneficent[RV] one"
3995.1,mara,stem,killing,MW.mara.158112,"O Destroyer[Mn] of a hundred[RV] (Indra), O beneficent[RV] one"
3995.1,Amana,word,beneficent,MW.Amana.25454 Voc.M.S,"O Destroyer[Mn] of a hundred[RV] (Indra), O beneficent[RV] one"
4001.1,A,stem,fully,MW.A.22014,"The fat[√नीव् घञ्] drinker[RV √पा] [Omentum offered to Rudra in śulagava, PārGṛ 3.8]"
4001.1,nIvam,word,fat,DHATU.RIva~.Bhvadi MW.nIv.111741 KRT.GaY Acc.M.S,"The fat[√नीव् घञ्] drinker[RV √पा] [Omentum offered to Rudra in śulagava, PārGṛ 3.8]"
4001.1,pAm,word,drinker,MW.pA.113045 Acc.M.S,"The fat[√नीव् घञ्] drinker[RV √पा] [Omentum offered to Rudra in śulagava, PārGṛ 3.8]"
4002.1,aSva,stem,horse,MW.aSva.20089,O who cuts[√वप् शतृ] the horse[RV]
4002.1,vapan,word,cuts,DHATU.quvapa~.Bhvadi KRT.Satf Nom.M.S,O who cuts[√वप् शतृ] the horse[RV]
4004.2,naSanI,word,destroyer,MW.naSana.104764 TAD.ini Nom.M.S,The destroyer[Bhp][नशन इनि]
4005.1,A,stem,From,MW.A.22015.35,From the blossoms[Bhpr]
4005.1,maYjarAn,word,blossoms,MW.maYjara.154428 Acc.M.P,From the blossoms[Bhpr]
4010.1,ravasam,word,roaring,MW.ravasa.175333 Acc.M.S,The Tranquil[RV] Roarer[MārkP]
4010.1,Samam,word,tranquil,MW.Sama.212912 Acc.M.S,The Tranquil[RV] Roarer[MārkP]
4011.1,raTAn,word,chariots,MW.raTa.174494 Acc.M.P,The chariots[RV]
4014.1,raPa,stem,travel,DHATU.raPa~. KRT.ac,O one with[śiś] the travellers[√रफ् अच्]
4014.1,ra,word,possessor,MW.ra.173016 Voc.M.S,O one with[śiś] the travellers[√रफ् अच्]
4015.1,fBva,stem,Indra,MW.fBva.38978,Indra's[RV] drink[RV]
4015.1,pAna,word,drink,MW.pAna.120867 Voc.M.S,Indra's[RV] drink[RV]
4020.1,maha,stem,great,MW.maha.159155,O great[RV] Shining one[√भा शतृ]
4020.1,BAn,word,shining,DHATU.BA. KRT.Satf Voc.M.S,O great[RV] Shining one[√भा शतृ]
4020.2,A,stem,fully,MW.A.22015.40,The destroying[आ-√मथ् अच्] dangerous one[RV]
4020.2,maTa,stem,Destroying,DHATU.maTe~.Bhvadi KRT.ac Voc.M.S,The destroying[आ-√मथ् अच्] dangerous one[RV]
4020.2,aGaH,word,dangerous,MW.aGa.1349 Nom.M.S,The destroying[आ-√मथ् अच्] dangerous one[RV]
4022.1,daSaraTya,word,son of daśaratha,USER|MW.daSaraTa.90931.05 TAD.zyaY Voc.M.S,O son of Daśarata[cf nahuṣya]
4030.1,svaDA,stem,self-powered,MW.svaDA.257965,O self-powered[RV] Roarer[√रु अच्]
4030.1,rava,word,Roarer,DHATU.ru. KRT.ac Voc.M.S,O self-powered[RV] Roarer[√रु अच्]
4039.1,tagara,word,fragrant,MW.tagara.81582.2 Voc.M.S,O fragrant one(Tagara = fragrant plant)[MBh; SR: sugandhi]
4047.1,navanAni,word,prayer,MW.navana.104615 Nom.N.P,Prayers[Nalod] (terminal /ni/ elided in Vedas)
4059.1,rA,word,roarer,DHATU.rE. KRT.ac Voc.M.S,O roarer[√रै अच्] O wanderer[√अत् शतृ]
4059.1,atan,word,wander,DHATU.ata~. KRT.Satf Nom.M.S,O roarer[√रै अच्] O wanderer[√अत् शतृ]
4075.1,ca,word,and,INDC.ca.70283,also[Pāṇ]
4090.1,hanman,word,blow,MW.hanman.260462 Voc.M.S,O killer[RV]
4097.1,ajaH,word,unborn,MW.aja.1928 Nom.M.S,The unborn one/Rudra/Maruts[RV]
4133.1,ca,word,and,INDC.ca.70283,also[Pāṇ]
4143.1,Ajaka,word,goats,MW.Ajaka.23039 Voc.M.S,goats[Pāṇ] 
4153.1,A,stem,fully,MW.A.22011,O one who always is[√अस् चानश्]
4153.1,sAna,word,Ever existent,DHATU.asa~.Adadi KRT.cAnaS Voc.M.S,O one who always is[√अस् चानश्]
4155.1,Ahava,stem,war,MW.Ahava.28498,The might[RV] of the sacrifice[AV] is the fire[ŚBr] possessor[Sis](Agni)
4155.1,amam,word,might,MW.ama.13749 Acc.M.S,The might[RV] of the invocation[AV] is the fire[ŚBr] possessor[Sis](Agni)
4155.1,dAva,stem,fire,MW.dAva.91837,The might[RV] of the invocation[AV] is the fire[ŚBr] possessor[Sis](Agni)
4155.1,ram,word,possessor,MW.ra.173017 Acc.M.S,The might[RV] of the invocation[AV] is the fire[ŚBr] possessor[Sis](Agni)
4161.1,SAnta,stem,tranquil,MW.SAnta.215270,O tranquil[MBh] wanderer[Pāṇ]
4161.1,cara,word,wanderer,MW.cara.72174 Voc.M.S,O tranquil[MBh] wanderer[Pāṇ]
4162.1,mAraRa,word,death,DHATU.mf\N.Tudadi KRT.Ric.lyuw Voc.M.S,O cause of death[√मृ णिचि ल्युट्]
4164.1,A,stem,fully,MW.A.22015.40,"O universal impeller[√अज् अच्], O invincible[RV] one [SR: śipiviṣṭa]"
4164.1,vaya,word,driver,DHATU.aja~.Bhvadi MW.aj.1927 KRT.ac Voc.M.S,"O universal impeller[√अज् अच्], O invincible[RV] one [SR: śipiviṣṭa]"
4164.1,ajaya,word,invincible,MW.ajaya.2077 Voc.M.S,"O universal impeller[√अज् अच्], O invincible[RV] one [SR: śipiviṣṭa]"
4166.1,yaja,stem,sacrifice,MW.yaja.169116,The presider[MBh] of the yajna[RV][=Rudra]
4166.1,para,word,presider,MW.para.116006 Voc.M.S,The presider[MBh] of the yajna[RV][=Rudra]
4172.1,yAH,word,those,MW.yA.168992 Abl.M.S,Those[RV]
4173.1,vayya,stem,friendly,MW.vayya.186559,O friendly[RV] speech[RV] giver[śiś]
4173.1,vaca,stem,speech,MW.vaca.184691,O friendly[RV] speech[RV] giver[śiś]
4173.1,ra,word,giver,MW.ra.173014 Voc.M.S,O friendly[RV] speech[RV] giver[śiś]
4175.1,damanAya,word,subduing,MW.damana.90271 Dat.M.S,For the Subduer[MBh]
4181.1,raya,word,swift,MW.raya.175252 Voc.M.S,O swift one[Kāv][L>R]
4182.1,Aha,word,Interjection,INDC.Aha.28277,"Indeed, the best[RV] among the beneficent[RV]"
4182.1,Anavam,word,beneficent,MW.Anava.24487 Acc.M.S,"Indeed, the best[RV] among the beneficent[RV]"
4182.1,varam,word,best,MW.varam.186779.18 Nom.M.S,"Indeed, the best[RV] among the beneficent[RV]"
4184.1,sa,stem,with,MW.sa.225593,O one with fire[MBh] (from 3rd eye Shiva)
4184.1,dahana,word,fire,MW.dahana.91168 Voc.M.S,O one with fire[MBh] (from 3rd eye Shiva)
4187.1,rama,word,pleasing,MW.rama.175086 Voc.M.S,O pleasing one[√रम् अच्]
4190.1,raPa,word,Destroyer,DHATU.raPa~. KRT.ac Voc.M.S,O Destroyer[√रफ् अच्]
4194.1,saha,stem,mighty,MW.saha.239969,O mighty[RV] churning[मथ् अच्] destroyer[MBh]
4194.1,maTa,stem,Destroying,DHATU.maTe~.Bhvadi KRT.ac Voc.M.S,O mighty[RV] churning[मथ् अच्] destroyer[MBh]
4194.1,kzaya,word,destruction,MW.kzaya.59377 Voc.M.S,O mighty[RV] churning[मथ् अच्] destroyer[MBh]
4195.1,rava,word,Roarer,DHATU.ru. KRT.ac Voc.M.S,"O Roarer[√रु अच्], O boon[RV] giver[śis]"
4195.1,vara,stem,boon,MW.vara.186779.24,"O Roarer[√रु अच्], O boon[RV] giver[śis]"
4195.1,ra,word,giver,MW.ra.173014 Voc.M.S,"O Roarer[√रु अच्], O boon[RV] giver[śis]"
4196.1,aSna,stem,Aśna,MW.aSna.19707,O restrainer[RV 2.20.5] of Aśna
4196.1,vAra,word,restrainer,MW.vAra.191587 Voc.M.S,O restrainer[RV 2.20.5] of Aśna
4198.1,kamala,stem,red,MW.kamala.43793,O Red[TS] Seizer[MBh] (Rudra is red)
4198.1,Ahara,word,seizer,MW.Ahara.28320 Voc.M.S,O Red[TS] Seizer[MBh] (Rudra is red)
4201.1,tattva,stem,reality,MW.tattva.81839,O highest[Suśr] reality[ŚvetUp][L>R]
4201.1,tama,word,most,MW.tama.83005 Voc.M.S,O highest[Suśr] reality[ŚvetUp][L>R]
4203.1,maDu,stem,Sweet,MW.maDu.155768,"O Sweet one[Mbh मधु = Shiva], O Rudra[RV अश्रु-द = brings tears]; [Sandhi u+a = va]"
4203.1,aSru,stem,tears,MW.aSru.19823,"O Sweet one[Mbh मधु = Shiva], O Rudra[RV अश्रु-द = brings tears]; [Sandhi u+a = va]"
4203.1,da,word,giver,MW.da.89220 Voc.M.S,"O Sweet one[Mbh मधु = Shiva], O Rudra[RV अश्रु-द = brings tears]; [Sandhi u+a = va]"
4208.1,jAna,stem,origin,MW.jAna,The creator[RV] lord of food[RV][SR: andhasaspati]
4208.1,anna,stem,food,MW.anna.8479,The creator[RV] lord of food[RV][SR: andhasaspati]
4208.1,ISam,word,lord,MW.ISa.29800 Acc.M.S,The creator[RV] lord of food[RV][SR: andhasaspati]
4209.1,yat,word,that,MW.yat.170190 Nom.M.S,that[RV] resembling[MBh] true reality[ŚvetUp]
4209.1,tattva,stem,reality,MW.tattva.81840,that[RV] resembling[MBh] true reality[ŚvetUp]
4209.1,BAm,word,splendor,MW.BA.147502.2 Acc.M.S,that[RV] resembling[MBh] true reality[ŚvetUp]
4211.1,rava,word,Roarer,DHATU.ru. KRT.ac Voc.M.S,"O Roarer[√रु अच्], O mighty[RV] breath[ŚBr]"
4211.1,ama,stem,mighty,MW.ama.13749,"O Roarer[√रु अच्], O mighty[RV] breath[ŚBr]"
4211.1,ana,word,breath,MW.ana.4783 Voc.M.S,"O Roarer[√रु अच्], O mighty[RV] breath[ŚBr]"
4220.1,raRan,word,roarer,DHATU.raRa~. KRT.Satf Nom.M.S,O roarer[√रण् शतृ]
4221.1,vana,word,Vana,MW.vana.185725 Voc.M.S,"O Vana[MBh:Son of Uśīnara], the living[Nir] man[RV]"
4221.1,ananam,word,breathing,MW.anana.4785 Acc.M.S,"O Vana[MBh:Son of Uśīnara], the living[Nir] man[RV]"
4221.1,naram,word,man,MW.nara.104026 Acc.M.S,"O Vana[MBh:Son of Uśīnara], the living[Nir] man[RV]"
4224.1,mAm,word,me,MW.mA.153883 Acc.M.S,"To me, O prāṇa[RV 10.129.2]"
4224.1,An,word,prāṇa,DHATU.ana~.Adadi KRT.kvip Voc.M.S,"To me, O prāṇa[RV 10.129.2]"
4227.1,raRa,word,roaring,MW.raRa.174199 Voc.M.S,O roaring[√रण् अच्] extender of the bow[आ-√तन् RV 8.48.13][SR: ātanvan]
4227.1,Atana,word,extend,DHATU.A-tanu~.Curadi KRT.ac Voc.M.S,O roaring[√रण् अच्] extender of the bow[आ-√तन् RV 8.48.13][SR: ātanvan]
4229.1,mara,stem,killing,MW.mara.158113,O killing[√मॄ अच्] mighty[RV]one; O excellent[RV] subduer[Pāṇ]
4229.1,ama,word,mighty,MW.ama.13749 Voc.M.S,O killing[√मॄ अच्] mighty[RV]one; O excellent[RV] subduer[Pāṇ]
4229.1,dama,stem,subduer,MW.dama.90249,O killing[√मॄ अच्] mighty[RV]one; O excellent[RV] subduer[Pāṇ]
4229.1,varam,word,killing,MW.varam.186779.16 Nom.M.S,O killing[√मॄ अच्] mighty[RV]one; O excellent[RV] subduer[Pāṇ]
4236.1,mama,word,my,PRON.asmad. Gen.M.S,O My[RV] protection[RV]
4236.1,SaraRa,word,protection,MW.SaraRa.213669 Voc.M.S,O My[RV] protection[RV]
4237.1,anarva,stem,unstoppable,MW.anarva.5239,O unstoppable[RV] chariot[ĀśvŚr] [SR: ratha]
4237.1,vahyaH,word,palanquin,MW.vahya.189423 Nom.M.S,O unstoppable[RV] chariot[ĀśvŚr] [SR: ratha]
4239.1,yat,word,that,MW.yat.170190 Nom.M.S,that[RV] which is uninterrupted(=sanātanā)[RV]
4239.1,tanA,word,uninterrupted,INDC.tanA.82250.2,that[RV] which is uninterrupted(=sanātanā)[RV]
4242.1,raca,word,creator,DHATU.raca. KRT.ac Voc.M.S,O creator[√रच् अच्]
4244.1,Sarva,word,Rudra,MW.Sarva.213641 Voc.M.S,"O Rudra[AV], O powerful[RV] Roarer[√मञ्ज् + अच्]"
4244.1,ama,stem,powerful,MW.ama.13749,"O Rudra[AV], O powerful[RV] Roarer[√मञ्ज् + अच्]"
4244.1,maYja,word,Roarer,DHATU.maYja~. KRT.ac Voc.M.S,"O Rudra[AV], O powerful[RV] Roarer[√मञ्ज् + अच्]"
4250.1,dAha,word,burning,MW.dAha.92002 Voc.M.S,"O destroyer[MBh], O remover[Gaut] of death[MBh]"
4250.1,nASa,stem,death,MW.nASa.106197,"O destroyer[MBh], O remover[Gaut] of death[MBh]"
4250.1,hAna,word,destroyer,MW.hAna.262517 Voc.M.S,"O destroyer[MBh], O remover[Gaut] of death[MBh]"
4254.1,A,stem,fully,MW.A.22015.40,The splendorous one[√भास् अच्; SR: tviṣīmat]
4254.1,BAsaH,word,splendorous,DHATU.BAsf~.Bhvadi KRT.ac Nom.M.S,The splendorous one[√भास् अच्; SR: tviṣīmat]
4258.1,jaqa,word,motionless,MW.jaqa.76649 Voc.M.S,O Imperishable one[=Lower Akṣara; MuṇḍUp 3.2.1]
4274.1,sanat,word,Everlasting,MW.sanat.231068 Nom.M.S,Everlasting[ChUp]
4277.1,java,stem,Swift,MW.java.78316,The Swift[AV] and the Strong[RV]
4277.1,amam,word,Strong,MW.ama.13749 Acc.M.S,The Swift[AV] and the Strong[RV]
4284.1,ana,stem,breath,MW.ana.4783,"O one who breathes[śbr; RV 10.129.2], O Roarer[√रु अच्]"
4284.1,ra,word,possessor,MW.ra.173008 Voc.M.S,"O one who breathes[śbr; RV 10.129.2], O Roarer[√रु अच्]"
4284.1,rava,word,Roarer,MW.rava.175305 Voc.M.S,"O one who breathes[śbr; RV 10.129.2], O Roarer[√रु अच्]"
4286.1,Samya,word,to be appeased,MW.Samya.213035 Voc.M.S,O one to be pacified[MW]
4287.1,aSma,stem,thunderbolt,MW.aSma,O who kills[RV] by throwing[√तन् घञ्] thunderbolts[RV]
4287.1,tAna,stem,direct,DHATU.tana~.Curadi MW.tan.82226 KRT.GaY,O who kills[RV] by throwing[√तन् घञ्] thunderbolts[RV]
4287.1,han,word,killer,MW.han.260297.1 Voc.M.S,O who kills[RV] by throwing[√तन् घञ्] thunderbolts[RV]
4302.1,tAva,stem,giving,DHATU.tu. KRT.Ric.ac,O strength giving[√तु णिचि अच्] mighty one[Nir]
4302.1,sahana,word,mighty,MW.sahana.240001 Voc.M.S,O strength giving[√तु णिचि अच्] mighty one[Nir]
4676.1,jaga,word,wandering,MW.jaga.76203 Voc.M.S,The wandering one[KauṣUp]
4894.1,devAnAm,word,god,MW.deva.96384 Gen.M.P,Of the gods
5216.1,jara,word,destroy,DHATU.jF.Bhvadi KRT.ac Voc.M.S,Churn[√मत्थ् लोट् 2s] O destroyer[√जॄ णिचि अच्]
5216.1,maTAna,word,Churn,DHATU.manTa~.Bhvadi TIN.low.2.S,Churn[√मत्थ् लोट् 2s] O destroyer[√जॄ णिचि अच्]
5218.1,Sata,stem,hundred,MW.Sata.211813,"O thunderer[RV √स्तन्], O wailing[√लप् क्विप्] measurer[√माह् शतृ] "
5218.1,nala,stem,nala,MW.nala.104381,"O thunderer[RV √स्तन्], O wailing[√लप् क्विप्] measurer[√माह् शतृ] "
5218.1,mAhanam,word,measurer,DHATU.mAhf~^. KRT.lyuw Nom.N.S,"O thunderer[RV √स्तन्], O wailing[√लप् क्विप्] measurer[√माह् शतृ] "
5219.1,mAndA,stem,gladdening,MW.mAnda.158000 STRI,O gladdening[VS] wanderer[MBh]
5219.1,cala,word,wanderer,MW.cala.72593 Voc.M.S,O gladdening[VS] wanderer[MBh]
5232.1,mA,word,Do not,INDC.mA.161686.05,"Do not string[MBh] (your bow), O Shiva[AV][Sri Rudram 1.19-21]"
5232.1,sajya,word,stringed bow,MW.sajya.229053 Voc.M.S,"Do not string[MBh] (your bow), O Shiva[AV][Sri Rudram 1.19-21]"
5232.1,aja,word,unborn,MW.aja.1930 Voc.M.S,"Do not string[MBh] (your bow), O Shiva[AV][Sri Rudram 1.19-21]"
5235.1,Aya,stem,wandering,DHATU.A-aya~.Bhvadi KRT.ac,"O wandering[आ-√अय् अच्] swift[RV, √वज् अच्] killer[RV]"
5235.1,vaja,stem,swift,DHATU.vaja~.Bhvadi KRT.ac Voc.M.S,"O wandering[आ-√अय् अच्] swift[RV, √वज् अच्] killer[RV]"
5235.1,han,word,killer,MW.han.260418 Voc.M.S,"O wandering[आ-√अय् अच्] swift[RV, √वज् अच्] killer[RV]"
5236.1,Ama,stem,cow,MW.Ama.25397,O cow[RV 3.30.14] colored[RV] one[SR: aruṇa]
5236.1,varRa,word,color,MW.varRa.187307 Voc.M.S,O cow[RV 3.30.14] colored[RV] one[SR: aruṇa]
5242.2,baBa,word,become,DHATU.BA. TIN.liw.2.P,May you all become[√भा लिट् 2p] a constellation[Sūryas]
5242.2,BaH,word,asterism,MW.Ba.147499 Nom.M.S,May you all become[√भा लिट् 2p] a constellation[Sūryas]
5285.1,vaha,word,bearer,MW.vaha.189254 Voc.M.S,O bearer[√वह् अच्]
5290.1,ASa,word,eater,MW.ASa.27355 Voc.M.S,O Eater[ŚBr]
5293.1,ca,word,and,INDC.ca.70283,also[Pāṇ]
5294.1,ca,word,and,INDC.ca.70283,also[Pāṇ]
5308.1,jaja,word,fighter,DHATU.jaja~. KRT.ac Voc.M.S,"O fighting one[√जज् अच्](possibly potter's marks, not writing)"
5308.1,ca,word,and,MW.ca.70283 Voc.M.S,"O fighting one[√जज् अच्](possibly potter's marks, not writing)"
5341.1,rAH,word,roarer,DHATU.rE. KRT.ac Abl.F.S,The roarer[√रै अच्]
5349.1,A,stem,O,MW.A.22012,O maker[ā cf RV 1.55.1 आतपः] of Food[RV][Sri Rudram:andhasaspati]
5349.1,ASa,word,food,MW.ASa.27352 Voc.M.S,O maker[ā cf RV 1.55.1 आतपः] of Food[RV][Sri Rudram:andhasaspati]
5355.1,kam,word,excellent,MW.kam.43756.1 Nom.M.S,Excellent[RV] flood-stream[RV] giver[śis]
5355.1,arRa,stem,flood-stream,MW.arRa.15792,Excellent[RV] flood-stream[RV] giver[śis]
5355.1,ra,word,giver,MW.ra Voc.M.S,Excellent[RV] flood-stream[RV] giver[śis]
5358.1,rava,word,Roarer,DHATU.ru. KRT.ac Voc.M.S,"O Roarer[√रु अच्], O giver[śis] of perception[Vedāntas][SR: prāṇānāṃ granthiḥ]"
5358.1,BAna,stem,perception,MW.BAna.149444,"O Roarer[√रु अच्], O giver[śis] of perception[Vedāntas][SR: prāṇānāṃ granthiḥ]"
5358.1,ra,word,giver,MW.ra.173014 Voc.M.S,"O Roarer[√रु अच्], O giver[śis] of perception[Vedāntas][SR: prāṇānāṃ granthiḥ]"
5360.1,damana,stem,subduing,MW.damana.90271,O Subduing[MBh] meditator[√मन् अच्]
5360.1,mana,word,meditate,DHATU.manu~.Tanadi KRT.ac Voc.M.S,O Subduing[MBh] meditator[√मन् अच्]
5361.1,iqA,stem,iḍā,MW.iqA.28693,"O reknowned[RV] one who stirs[MBh] and brings forth[Kathās] the libation[ŚBr], O killer[RV]"
5361.1,cala,stem,moving,MW.cala.72588,"O reknowned[RV] one who stirs[MBh] and brings forth[Kathās] the libation[ŚBr], O killer[RV]"
5361.1,vAha,stem,bearing,MW.vAha.192702,"O reknowned[RV] one who stirs[MBh] and brings forth[Kathās] the libation[ŚBr], O killer[RV]"
5361.1,nAman,word,renown,MW.nAman.105827 Voc.M.S,"O reknowned[RV] one who stirs[MBh] and brings forth[Kathās] the libation[ŚBr], O killer[RV]"
5361.1,hantf,word,killer,MW.hantf.260454 Voc.N.S,"O reknowned[RV] one who stirs[MBh] and brings forth[Kathās] the libation[ŚBr], O killer[RV]"
5364.1,rIRa,word,flowing,Apte.rIRa Voc.M.S,O flowing one[Apte; =Soma RV 9.107]
5365.1,arDi,word,half,MW.arDa TAD.ini Nom.N.S,One who has half (male and female)[RV +इनि]
5370.1,aka,word,wander,DHATU.aki~.Bhvadi KRT.ac Voc.M.S,O wanderer[√अक् अच्]
5382.1,janman,word,origin,MW.janman.77105 Voc.M.S,O origin[RV]
5384.1,dahan,word,burning,DHATU.daha~.Bhvadi KRT.Satf Voc.M.S,O burning one[√दह् अच्] with the unique[RV] radiance[MBh]
5384.1,eka,stem,one,MW.eka.39169,O burning one[√दह् अच्] with the unique[RV] radiance[MBh]
5384.1,BAm,word,radiance,MW.BA.147502.2 Acc.M.S,O burning one[√दह् अच्] with the unique[RV] radiance[MBh]
5404.1,sadaH,word,assembly,MW.sada.230552 Nom.M.S,Sacrifice assembly[RV 10.15.11]
5428.1,A,stem,fully,MW.A.22015.40,Indeed[MaitrS] her[इदम् afs][sandhi ऐ इ = आ इ]
5428.1,eya,word,approach with prayers,DHATU.i\R.Adadi KRT.yat Voc.M.S,Indeed[MaitrS] her[इदम् afs][sandhi ऐ इ = आ इ]
5451.1,fdDa,stem,abundant,MW.fdDa.38931,The one with abundant[RV] might[RV]
5451.1,amam,word,might,MW.ama.13749 Acc.M.S,The one with abundant[RV] might[RV]
5453.1,rata,word,pleased,MW.rata.174224 Voc.M.S,O pleased one[BhP]
5456.1,SaM,stem,auspicious,INDC.SaM.213070,"Bless[RV] (us), O beneficent one[TS]"
5456.1,Amana,word,Sickness,MW.Amana.25439 Voc.M.S,"Bless[RV] (us), O beneficent one[TS]"
5461.1,Ananam,word,face,MW.Anana.24319 Acc.M.S,The face[R] [SR: parācīnā mukhā]
5481.1,la,word,cutting,MW.la.180313 Voc.M.S,O cutting one[W]
5494.1,dAda,word,donation,MW.dAda.91238 Voc.M.S,donation[MBh]
5519.1,raya,word,swift,MW.raya.175252 Voc.M.S,O swift one[Kāv]
5571.1,raTa,stem,chariot,MW.raTa.174494,Those who move[√ऋ अच्] the chariot[RV]
5571.1,arAH,word,movers,DHATU.f. KRT.ac Nom.M.P,Those who move[√ऋ अच्] the chariot[RV]
5572.1,anala,stem,fire,MW.anala.5253,O fire[AgP:अनल] thrower(vajra/fire from 3rd eye)[√अज् अच्]
5572.1,vaya,word,propel,DHATU.aja~.Bhvadi MW.aj.1927 KRT.ac Voc.M.S,O fire[AgP:अनल] thrower(vajra/fire from 3rd eye)[√अज् अच्]
5573.1,naBam,word,sky,MW.naBa.103701 Acc.M.S,Know[√ज्ञा लोट् 2p] the sky [cf. नभस्पपृशं दीप्तं]
5573.1,jajYa,word,know,DHATU.jYA.Kryadi TIN.liw.2.P,Know[√ज्ञा लोट् 2p] the sky [cf. नभस्पपृशं दीप्तं]
